VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,URP,DPTO,PROV,HOGAR_REF_ID,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,PROP,TOTPERS,AGLOMERADO,PERSONA_REF_ID,P01,P02,P03,P05,P06,P07,P12,P08,P09,P10,CONDACT,IX_TOT_
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563264,3,2,21,1,0,1,1,2,4,1,1,7
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563265,3,2,11,1,0,1,1,1,2,2,0,7
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563266,3,2,7,1,0,1,1,1,2,2,0,7
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563267,3,1,6,1,0,2,1,1,1,0,0,7
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563268,5,2,2,1,0,2,0,0,0,0,0,7
6035324,19520,1,1.0,1,6532,6,5327765,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,7,1,7,0,16563269,5,2,0,1,0,2,0,0,0,0,0,7
6035340,19520,1,1.0,1,6532,6,5327780,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,0,16563324,1,2,72,1,0,1,2,2,2,1,3,1
6035367,19520,1,1.0,1,6532,6,5327806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,1,1,3,0,16563396,1,1,50,1,0,1,1,2,2,1,1,3
6035367,19520,1,1.0,1,6532,6,5327806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,1,1,3,0,16563397,2,2,48,1,0,1,2,2,2,1,3,3
6035367,19520,1,1.0,1,6532,6,5327806,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,1,1,3,0,16563398,3,2,21,1,0,1,1,1,5,2,3,3
6035369,19520,1,1.0,1,6532,6,5327808,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16563400,1,1,51,1,0,1,1,2,2,1,1,4
6035369,19520,1,1.0,1,6532,6,5327808,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16563401,2,2,44,1,0,1,1,1,4,2,1,4
6035369,19520,1,1.0,1,6532,6,5327808,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16563402,3,1,18,1,0,1,1,2,5,2,1,4
6035369,19520,1,1.0,1,6532,6,5327808,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16563403,3,2,11,1,0,1,1,1,3,2,0,4
6035402,19520,1,1.0,1,6532,6,5327845,1,2.0,2,1,1.0,1,1,1,1.0,1.0,4,5,1,5,0,16563526,1,1,62,2,417,1,1,2,4,1,1,5
6035402,19520,1,1.0,1,6532,6,5327845,1,2.0,2,1,1.0,1,1,1,1.0,1.0,4,5,1,5,0,16563527,2,2,60,1,0,1,1,2,4,1,1,5
6035402,19520,1,1.0,1,6532,6,5327845,1,2.0,2,1,1.0,1,1,1,1.0,1.0,4,5,1,5,0,16563528,3,1,29,1,0,1,1,2,7,1,1,5
6035402,19520,1,1.0,1,6532,6,5327845,1,2.0,2,1,1.0,1,1,1,1.0,1.0,4,5,1,5,0,16563529,3,2,27,1,0,1,1,1,7,2,1,5
6035402,19520,1,1.0,1,6532,6,5327845,1,2.0,2,1,1.0,1,1,1,1.0,1.0,4,5,1,5,0,16563530,5,1,5,1,0,1,1,1,1,0,0,5
6035464,19520,1,1.0,1,6532,6,5327914,1,1.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,2,0,16563741,1,1,25,1,0,1,1,2,6,1,1,2
6035464,19520,1,1.0,1,6532,6,5327914,1,1.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,2,0,16563742,7,1,25,1,0,1,1,2,6,1,1,2
6035480,19520,1,1.0,1,6532,6,5327930,2,4.0,2,1,1.0,1,2,3,2.0,2.0,1,1,1,3,0,16563790,1,2,59,1,0,1,2,2,2,2,3,3
6035480,19520,1,1.0,1,6532,6,5327930,2,4.0,2,1,1.0,1,2,3,2.0,2.0,1,1,1,3,0,16563791,3,1,23,1,0,1,2,1,2,2,1,3
6035480,19520,1,1.0,1,6532,6,5327930,2,4.0,2,1,1.0,1,2,3,2.0,2.0,1,1,1,3,0,16563792,3,1,21,1,0,1,2,2,2,2,1,3
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16562996,1,2,35,1,0,1,1,2,6,1,1,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16562997,2,1,34,1,0,1,1,2,4,2,1,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16562998,3,2,12,1,0,1,1,1,2,2,0,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16562999,3,2,7,1,0,1,1,1,2,2,0,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16563000,3,1,3,1,0,2,2,1,1,0,0,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16563001,3,2,0,1,0,2,0,0,0,0,0,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16563002,3,1,8,1,0,1,1,1,2,2,0,8
6035236,19520,1,1.0,1,6532,6,5327684,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,8,0,16563003,3,1,3,1,0,2,1,1,1,0,0,8
6035238,19520,1,1.0,1,6532,6,5327686,1,1.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,5,0,16563006,1,1,27,1,0,1,2,2,4,2,1,5
6035238,19520,1,1.0,1,6532,6,5327686,1,1.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,5,0,16563007,2,2,25,1,0,1,2,2,4,2,1,5
6035238,19520,1,1.0,1,6532,6,5327686,1,1.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,5,0,16563008,3,1,1,1,0,2,0,0,0,0,0,5
6035238,19520,1,1.0,1,6532,6,5327686,1,1.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,5,0,16563009,3,2,4,1,0,2,2,1,1,0,0,5
6035238,19520,1,1.0,1,6532,6,5327686,1,1.0,1,1,1.0,1,1,1,1.0,2.0,2,2,1,5,0,16563010,3,2,6,1,0,1,2,1,2,2,0,5
6035310,19520,1,1.0,1,6532,6,5327753,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,1,0,16563224,1,1,30,1,0,1,1,1,4,2,1,1
6035313,19520,1,1.0,1,6532,6,5327756,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,5,1,5,0,16563234,1,1,47,1,0,1,2,2,4,2,1,5
6035313,19520,1,1.0,1,6532,6,5327756,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,5,1,5,0,16563235,2,2,44,1,0,1,2,2,4,2,1,5
6035313,19520,1,1.0,1,6532,6,5327756,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,5,1,5,0,16563236,3,1,24,1,0,1,1,2,5,1,1,5
6035313,19520,1,1.0,1,6532,6,5327756,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,5,1,5,0,16563237,3,1,24,1,0,1,1,2,5,1,1,5
6035313,19520,1,1.0,1,6532,6,5327756,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,5,1,5,0,16563238,3,2,23,1,0,1,1,2,5,1,1,5
6035365,19520,1,1.0,1,6532,6,5327804,1,2.0,2,2,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563389,1,1,72,1,0,1,2,2,2,2,1,3
6035365,19520,1,1.0,1,6532,6,5327804,1,2.0,2,2,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563390,2,2,69,1,0,1,2,2,2,2,1,3
6035365,19520,1,1.0,1,6532,6,5327804,1,2.0,2,2,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563391,3,2,40,1,0,1,1,2,6,2,1,3
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563430,1,1,48,1,0,1,1,2,4,2,1,6
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563431,2,2,48,1,0,1,2,2,4,2,3,6
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563432,3,2,21,1,0,1,1,2,4,1,2,6
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563433,3,2,19,1,0,1,1,2,4,1,1,6
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563434,5,2,4,1,0,2,1,3,0,0,0,6
6035377,19520,1,1.0,1,6532,6,5327818,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16563435,5,2,0,1,0,2,0,0,0,0,0,6
6035388,19520,1,1.0,1,6532,6,5327828,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16563465,1,1,29,1,0,1,1,2,7,2,1,3
6035388,19520,1,1.0,1,6532,6,5327828,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16563466,2,2,28,1,0,1,1,2,7,2,1,3
6035388,19520,1,1.0,1,6532,6,5327828,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16563467,3,1,4,1,0,2,2,1,1,0,0,3
6035403,19520,1,1.0,1,6532,6,5327847,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,4,0,16563533,1,1,33,1,0,1,2,2,2,1,1,4
6035403,19520,1,1.0,1,6532,6,5327847,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,4,0,16563534,2,2,29,1,0,1,2,2,2,1,3,4
6035403,19520,1,1.0,1,6532,6,5327847,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,4,0,16563535,3,1,6,1,0,2,2,1,1,0,0,4
6035403,19520,1,1.0,1,6532,6,5327847,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,4,0,16563536,3,1,0,1,0,2,0,0,0,0,0,4
6035267,19520,1,1.0,1,6532,6,5327714,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563091,1,1,39,1,0,1,1,2,7,2,1,3
6035267,19520,1,1.0,1,6532,6,5327714,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563092,2,2,38,1,0,1,1,2,6,1,1,3
6035267,19520,1,1.0,1,6532,6,5327714,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563093,3,1,7,1,0,1,1,1,3,2,0,3
6035301,19520,1,1.0,1,6532,6,5327746,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,2,0,16563199,1,2,65,1,0,1,1,2,4,2,3,2
6035301,19520,1,1.0,1,6532,6,5327746,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,2,0,16563200,3,2,28,1,0,2,2,2,9,0,3,2
6035424,19520,1,1.0,1,6532,6,5327870,1,2.0,1,1,1.0,1,1,1,1.0,2.0,2,4,3,1,0,16563611,1,2,57,1,0,1,2,2,4,1,1,1
6035470,19520,1,1.0,1,6532,6,5327921,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,3,0,16563760,1,1,31,1,0,1,1,2,7,1,1,3
6035470,19520,1,1.0,1,6532,6,5327921,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,3,0,16563761,2,2,30,1,0,1,1,2,4,1,1,3
6035470,19520,1,1.0,1,6532,6,5327921,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,3,0,16563762,3,2,0,1,0,2,0,0,0,0,0,3
6035329,19520,1,1.0,1,6532,6,5327769,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563278,1,1,35,1,0,1,1,2,6,1,1,3
6035329,19520,1,1.0,1,6532,6,5327769,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563279,2,2,34,1,0,1,1,2,6,1,1,3
6035329,19520,1,1.0,1,6532,6,5327769,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563280,3,2,4,1,0,2,1,1,1,0,0,3
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563537,1,2,46,1,0,1,2,2,2,1,1,6
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563538,2,1,24,1,0,1,1,2,7,2,1,6
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563539,3,2,19,1,0,1,1,2,5,2,1,6
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563540,3,2,16,1,0,1,1,1,5,2,1,6
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563541,3,1,15,1,0,1,1,1,4,2,3,6
6035404,19520,1,1.0,1,6532,6,5327848,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,2,6,0,16563542,5,2,1,1,0,2,0,0,0,0,0,6
6035404,19520,1,1.0,1,6532,6,5327849,1,4.0,1,1,1.0,1,1,1,1.0,2.0,1,2,1,2,0,16563543,1,2,73,1,0,1,2,2,2,1,3,2
6035404,19520,1,1.0,1,6532,6,5327849,1,4.0,1,1,1.0,1,1,1,1.0,2.0,1,2,1,2,0,16563544,3,1,53,1,0,1,2,2,2,1,1,2
6035412,19520,1,1.0,1,6532,6,5327857,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16563563,1,2,67,1,0,1,2,2,4,1,3,4
6035412,19520,1,1.0,1,6532,6,5327857,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16563564,8,2,79,1,0,1,1,2,6,1,1,4
6035412,19520,1,1.0,1,6532,6,5327857,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16563565,4,1,30,1,0,1,1,2,4,1,1,4
6035412,19520,1,1.0,1,6532,6,5327857,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16563566,5,1,0,1,0,2,0,0,0,0,0,4
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563585,1,1,36,1,0,1,1,2,2,1,1,6
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563586,2,2,37,1,0,1,1,2,4,1,3,6
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563587,3,2,20,1,0,1,1,1,5,2,2,6
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563588,3,2,16,1,0,1,1,1,5,2,3,6
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563589,3,1,14,1,0,1,1,1,3,2,3,6
6035418,19520,1,1.0,1,6532,6,5327864,1,3.0,1,1,1.0,1,1,3,1.0,2.0,2,3,3,6,0,16563590,3,1,7,1,0,1,1,1,2,2,0,6
6035203,19520,1,1.0,1,6532,6,5327651,2,4.0,2,2,1.0,1,2,3,1.0,2.0,2,2,1,4,0,16562899,1,1,33,2,221,1,2,2,2,1,1,4
6035203,19520,1,1.0,1,6532,6,5327651,2,4.0,2,2,1.0,1,2,3,1.0,2.0,2,2,1,4,0,16562900,2,2,31,1,0,1,2,2,2,1,3,4
6035203,19520,1,1.0,1,6532,6,5327651,2,4.0,2,2,1.0,1,2,3,1.0,2.0,2,2,1,4,0,16562901,3,1,11,1,0,1,2,1,2,2,0,4
6035203,19520,1,1.0,1,6532,6,5327651,2,4.0,2,2,1.0,1,2,3,1.0,2.0,2,2,1,4,0,16562902,3,1,5,1,0,2,2,1,1,0,0,4
6035234,19520,1,1.0,1,6532,6,5327681,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,2,1,1,0,16562987,1,2,77,1,0,1,2,2,2,2,3,1
6035314,19520,1,1.0,1,6532,6,5327757,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16563239,1,1,71,1,0,1,2,2,6,2,3,2
6035314,19520,1,1.0,1,6532,6,5327757,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16563240,2,2,70,1,0,1,2,2,4,2,1,2
6035415,19520,1,1.0,1,6532,6,5327860,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16563576,1,1,86,1,0,1,2,2,2,1,3,2
6035415,19520,1,1.0,1,6532,6,5327860,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16563577,3,2,45,1,0,1,1,2,6,1,1,2
6035442,19520,1,1.0,1,6532,6,5327893,2,4.0,1,1,1.0,1,1,1,2.0,2.0,3,6,1,3,0,16563679,1,1,63,1,0,1,2,2,4,2,3,3
6035442,19520,1,1.0,1,6532,6,5327893,2,4.0,1,1,1.0,1,1,1,2.0,2.0,3,6,1,3,0,16563680,2,2,56,1,0,1,2,2,2,1,3,3
6035442,19520,1,1.0,1,6532,6,5327893,2,4.0,1,1,1.0,1,1,1,2.0,2.0,3,6,1,3,0,16563681,5,1,12,1,0,1,1,1,2,2,0,3
6035269,19520,1,2.0,1,6532,6,5327716,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16563096,1,2,28,1,0,1,1,2,4,1,1,3
6035269,19520,1,2.0,1,6532,6,5327716,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16563097,3,1,5,1,0,2,1,1,1,0,0,3
6035269,19520,1,2.0,1,6532,6,5327716,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16563098,3,1,4,1,0,2,1,1,1,0,0,3
6035276,19520,1,1.0,1,6532,6,5327722,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16563113,1,1,48,1,0,1,1,2,7,2,1,3
6035276,19520,1,1.0,1,6532,6,5327722,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16563114,2,2,49,1,0,1,1,2,6,1,1,3
6035276,19520,1,1.0,1,6532,6,5327722,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16563115,3,2,17,1,0,1,1,1,5,2,3,3
6035291,19520,1,1.0,1,6532,6,5327735,1,4.0,1,2,1.0,1,2,2,1.0,2.0,1,1,1,2,0,16563164,1,1,25,1,0,1,1,1,4,2,1,2
6035291,19520,1,1.0,1,6532,6,5327735,1,4.0,1,2,1.0,1,2,2,1.0,2.0,1,1,1,2,0,16563165,2,2,25,1,0,1,1,2,4,1,3,2
6035292,19520,1,1.0,1,6532,6,5327736,1,4.0,1,1,1.0,1,1,1,1.0,1.0,4,8,1,5,0,16563166,1,1,55,1,0,1,1,2,4,2,1,5
6035292,19520,1,1.0,1,6532,6,5327736,1,4.0,1,1,1.0,1,1,1,1.0,1.0,4,8,1,5,0,16563167,2,2,49,1,0,1,1,2,7,1,1,5
6035292,19520,1,1.0,1,6532,6,5327736,1,4.0,1,1,1.0,1,1,1,1.0,1.0,4,8,1,5,0,16563168,3,2,28,1,0,1,1,2,6,1,1,5
6035292,19520,1,1.0,1,6532,6,5327736,1,4.0,1,1,1.0,1,1,1,1.0,1.0,4,8,1,5,0,16563169,3,1,27,1,0,1,1,2,4,1,1,5
6035292,19520,1,1.0,1,6532,6,5327736,1,4.0,1,1,1.0,1,1,1,1.0,1.0,4,8,1,5,0,16563170,3,1,20,1,0,1,1,1,5,2,1,5
6035315,19520,1,1.0,1,6532,6,5327758,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563241,1,2,77,1,0,1,1,2,2,1,1,3
6035315,19520,1,1.0,1,6532,6,5327758,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563242,3,1,53,1,0,1,1,2,2,2,1,3
6035315,19520,1,1.0,1,6532,6,5327758,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16563243,5,1,19,1,0,1,1,2,5,2,3,3
6035373,19520,1,1.0,1,6532,6,5327814,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,1,0,16563419,1,2,62,1,0,1,1,2,4,2,1,1
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563749,1,2,49,1,0,1,2,2,4,1,3,6
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563750,3,1,19,1,0,1,2,2,2,1,1,6
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563751,3,2,23,1,0,1,2,2,2,1,3,6
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563752,4,1,26,1,0,1,2,2,2,1,1,6
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563753,5,2,4,1,0,2,2,3,0,0,0,6
6035466,19520,1,1.0,1,6532,6,5327917,1,4.0,1,1,1.0,1,1,3,1.0,2.0,2,4,1,6,0,16563754,5,1,0,1,0,2,0,0,0,0,0,6
6035487,19520,1,1.0,1,6532,6,5327937,1,2.0,1,1,2.0,1,1,3,1.0,1.0,2,3,1,3,0,16563822,1,1,58,1,0,1,2,2,2,1,1,3
6035487,19520,1,1.0,1,6532,6,5327937,1,2.0,1,1,2.0,1,1,3,1.0,1.0,2,3,1,3,0,16563823,2,2,52,1,0,1,2,2,2,1,3,3
6035487,19520,1,1.0,1,6532,6,5327937,1,2.0,1,1,2.0,1,1,3,1.0,1.0,2,3,1,3,0,16563824,3,2,16,1,0,1,1,1,5,2,3,3
6035197,19520,1,1.0,1,6532,6,5327645,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16562880,1,1,71,1,0,1,2,2,2,1,3,2
6035197,19520,1,1.0,1,6532,6,5327645,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16562881,2,2,70,1,0,1,2,2,2,1,3,2
6035438,19520,1,1.0,1,6532,6,5327887,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16563656,1,2,44,1,0,1,2,2,2,2,1,2
6035438,19520,1,1.0,1,6532,6,5327887,1,1.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16563657,7,2,45,1,0,2,2,3,0,0,3,2
6035438,19520,1,1.0,1,6532,6,5327888,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563658,1,2,48,1,0,1,1,2,6,1,1,3
6035438,19520,1,1.0,1,6532,6,5327888,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563659,2,1,49,1,0,1,1,2,4,1,1,3
6035438,19520,1,1.0,1,6532,6,5327888,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16563660,3,1,17,1,0,1,1,1,5,2,3,3
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562962,1,1,66,1,0,1,2,2,2,2,1,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562963,2,2,55,1,0,1,2,2,2,1,3,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562964,3,1,54,1,0,1,1,2,4,1,1,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562965,3,1,23,1,0,1,1,2,5,2,1,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562966,3,2,31,1,0,1,1,2,2,1,1,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562967,5,2,5,1,0,1,1,1,1,0,0,7
6035226,19520,1,1.0,1,6532,6,5327673,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,7,0,16562968,5,2,3,1,0,2,2,3,0,0,0,7
6035229,19520,1,1.0,1,6532,6,5327676,1,1.0,2,1,1.0,1,1,1,1.0,1.0,1,2,1,2,0,16562972,1,1,71,1,0,1,2,2,2,2,3,2
6035229,19520,1,1.0,1,6532,6,5327676,1,1.0,2,1,1.0,1,1,1,1.0,1.0,1,2,1,2,0,16562973,2,2,69,1,0,1,2,2,2,2,3,2
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562990,1,1,45,1,0,1,1,2,2,1,1,6
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562991,2,2,40,1,0,1,1,2,6,1,1,6
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562992,3,1,17,1,0,1,1,1,4,2,3,6
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562993,3,1,15,1,0,1,1,1,4,2,3,6
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562994,3,2,12,1,0,1,1,1,2,2,0,6
6035235,19520,1,1.0,1,6532,6,5327683,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,4,6,0,16562995,3,2,12,1,0,1,1,1,2,2,0,6
6035241,19520,1,1.0,1,6532,6,5327689,1,1.0,2,1,1.0,1,1,1,1.0,2.0,2,4,3,3,0,16563016,1,1,45,1,0,1,1,2,4,2,2,3
6035241,19520,1,1.0,1,6532,6,5327689,1,1.0,2,1,1.0,1,1,1,1.0,2.0,2,4,3,3,0,16563017,2,2,40,1,0,1,1,2,6,1,1,3
6035241,19520,1,1.0,1,6532,6,5327689,1,1.0,2,1,1.0,1,1,1,1.0,2.0,2,4,3,3,0,16563018,3,2,16,1,0,1,1,1,5,2,3,3
6035296,19520,1,1.0,1,6532,6,5327740,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16563182,1,1,64,1,0,1,2,2,2,1,3,3
